query_type,duration
update_seq_scan_issue_by_id,0.008
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.004501
update_seq_scan_issue_by_id,0.002998
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.002497
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.004153
update_seq_scan_issue_by_id,0.003463
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.004002
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.002498
update_seq_scan_issue_by_id,0.004003
update_seq_scan_issue_by_id,0.004042
update_seq_scan_issue_by_id,0.002994
update_seq_scan_issue_by_id,0.002998
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003535
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.005002
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.004002
update_seq_scan_issue_by_id,0.003498
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.002502
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.004116
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.004499
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.002503
update_seq_scan_issue_by_id,0.002997
update_seq_scan_issue_by_id,0.004501
update_seq_scan_issue_by_id,0.003438
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003186
update_seq_scan_issue_by_id,0.005081
update_seq_scan_issue_by_id,0.002997
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.005199
update_seq_scan_issue_by_id,0.00369
update_seq_scan_issue_by_id,0.003667
update_seq_scan_issue_by_id,0.003156
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003998
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.002996
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002978
update_seq_scan_issue_by_id,0.003503
update_seq_scan_issue_by_id,0.00327
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.004267
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.00438
update_seq_scan_issue_by_id,0.005462
update_seq_scan_issue_by_id,0.004229
